controller,step,hour,active_peers,changed_peers,official_predicted_grid,negotiated_predicted_grid,predicted_grid_delta,district_target,final_shadow_signal,logical_message_count,relief_selected_peers,reserve_limited_peers,protected_reserve_soc,official_reserve_margin_min,selected_reserve_margin_min,selected_reserve_margin_mean
chesca_reserve_contract_mesh,201,10,6,3,3.6479883711222287,4.099988371122229,0.45199999999999996,6.2010955810546875,-0.0902110021955351,90,0.0,0.0,0.6,0.24375000000000002,0.28375000000000006,0.36125000000000007
chesca_reserve_contract_mesh,202,11,6,0,3.6995522410078046,3.6995522410078046,0.0,6.2010955810546875,0.03824832689011264,90,0.0,0.0,0.65,0.19428571428571428,0.19428571428571428,0.29952380952380947
chesca_reserve_contract_mesh,203,12,6,6,3.1146655322445236,2.2386655322445232,-0.8760000000000003,6.2010955810546875,0.12033260261912393,90,6.0,0.0,0.65,0.14571428571428569,0.10571428571428565,0.25142857142857133
chesca_reserve_contract_mesh,204,13,6,5,5.2689395342747165,4.552939534274717,-0.7159999999999993,6.2010955810546875,0.30465596817797613,90,5.0,1.0,0.7,0.0,0.0,0.13583333333333333
chesca_reserve_contract_mesh,205,14,6,5,5.280688383885115,6.024688383885116,0.7440000000000007,6.2010955810546875,-0.302384756660274,90,0.0,1.0,0.7,0.0,0.040000000000000036,0.16222222222222227
chesca_reserve_contract_mesh,206,15,6,5,6.32841959366672,5.6124195936667185,-0.7160000000000011,6.2010955810546875,0.11455612267051014,90,5.0,1.0,0.7,0.0,0.0,0.08749999999999998
chesca_reserve_contract_mesh,207,16,6,3,7.30215510763895,6.878155107638951,-0.4239999999999995,6.2010955810546875,0.8362531599529321,90,3.0,3.0,0.65,0.0,0.0,0.09333333333333331
chesca_reserve_contract_mesh,208,17,6,2,9.3966678007102,9.1046678007102,-0.2919999999999998,6.2010955810546875,1.5424492564015473,90,2.0,4.0,0.7,0.0,0.0,0.010833333333333325
chesca_reserve_contract_mesh,209,18,6,0,9.008647276569576,9.008647276569574,-1.7763568394002505e-15,6.275882720947266,0.8490125377331391,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,210,19,6,0,11.77259886354296,11.772598863542962,1.7763568394002505e-15,6.322195053100586,1.7992202562922552,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,211,20,6,0,10.818348485012947,10.818348485012947,0.0,6.322195053100586,1.2068992383961255,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,212,21,6,0,9.23481766213908,9.23481766213908,0.0,6.322195053100586,0.7869916649904286,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,213,22,6,1,7.193358700165949,7.061358700165949,-0.13200000000000056,6.322195053100586,0.09725501315652202,90,1.0,5.0,0.55,0.0,0.0,0.0014814814814814725
chesca_reserve_contract_mesh,214,23,6,0,9.494835882252758,9.49483588225276,1.7763568394002505e-15,6.359238147735596,1.0374655953721463,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,215,24,6,0,7.765715242417029,7.76571524241703,8.881784197001252e-16,6.359238147735596,0.2657785956158905,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,216,1,6,0,7.930579984793878,7.930579984793878,0.0,6.359238147735596,0.4083611323945411,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,217,2,6,0,6.927567349121637,6.927567349121637,0.0,6.403804302215576,-0.025074311856739334,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,218,3,6,0,6.85706981191803,6.857069811918029,-8.881784197001252e-16,6.435713291168213,0.051092530957043095,90,0.0,5.0,0.8,0.0,0.0,0.007916666666666664
chesca_reserve_contract_mesh,219,4,6,6,6.142633764332074,7.018633764332074,0.8760000000000003,6.4513020515441895,-0.17159184727781557,90,0.0,5.0,0.85,0.0,0.040000000000000036,0.04777777777777781
chesca_reserve_contract_mesh,220,5,6,5,4.811029610985033,5.555029610985033,0.7439999999999998,6.458792686462402,-0.2621820295714522,90,0.0,1.0,0.8,0.0,0.040000000000000036,0.13625
chesca_reserve_contract_mesh,221,6,6,0,5.332202557035064,5.332202557035064,0.0,6.458792686462402,-0.036144128233157206,90,0.0,0.0,0.75,0.04800000000000004,0.04800000000000004,0.168
chesca_reserve_contract_mesh,222,7,6,0,3.9574822191324937,3.9574822191324937,0.0,6.458792686462402,0.008388886795651584,90,0.0,0.0,0.7,0.09666666666666668,0.09666666666666668,0.21750000000000003
chesca_reserve_contract_mesh,223,8,6,0,4.522649352147681,4.522649352147681,0.0,6.458792686462402,-0.015381660198159515,90,0.0,0.0,0.6,0.14625,0.14625,0.30874999999999997
chesca_reserve_contract_mesh,224,9,6,4,3.2776857083999507,3.8616857083999507,0.5840000000000001,6.478458881378174,-0.4731786920393251,90,0.0,0.0,0.5,0.245,0.28500000000000003,0.43500000000000005
chesca_reserve_contract_mesh,225,10,6,0,2.8504088847299056,2.8504088847299056,0.0,6.478458881378174,0.0408532381012426,90,0.0,0.0,0.6,0.19499999999999995,0.19499999999999995,0.34125
chesca_reserve_contract_mesh,226,11,6,6,2.6291231360420007,1.7531231360420012,-0.8759999999999994,6.474672317504883,0.1143757275599027,90,6.0,0.0,0.65,0.19428571428571428,0.15428571428571425,0.2514285714285714
chesca_reserve_contract_mesh,227,12,6,6,3.705993672062705,2.8299936720627046,-0.8760000000000003,6.474672317504883,0.2785807266397848,90,6.0,0.0,0.65,0.09714285714285709,0.05714285714285705,0.22714285714285706
chesca_reserve_contract_mesh,228,13,6,3,4.817884132233808,4.365884132233807,-0.45200000000000085,6.4513020515441895,0.41743632987109414,90,3.0,3.0,0.7,0.0,0.0,0.11694444444444445
chesca_reserve_contract_mesh,229,14,6,4,5.252998137448832,5.836998137448831,0.5839999999999996,6.4513020515441895,-0.1342357581859537,90,0.0,1.0,0.7,0.0,0.040000000000000036,0.17972222222222226
chesca_reserve_contract_mesh,230,15,6,0,5.306276932832119,5.306276932832119,0.0,6.435713291168213,0.0068313288340756916,90,0.0,1.0,0.7,0.0,0.0,0.14500000000000002
chesca_reserve_contract_mesh,231,16,6,4,5.776007782455368,5.220007782455369,-0.5559999999999992,6.403804302215576,0.43105296714148483,90,4.0,2.0,0.65,0.0,0.0,0.13523809523809519
chesca_reserve_contract_mesh,232,17,6,0,8.436423878904542,8.436423878904542,0.0,6.435713291168213,0.05722697137594213,90,0.0,3.0,0.7,0.0,0.0,0.10472222222222223
chesca_reserve_contract_mesh,233,18,6,5,8.441699959669608,7.725699959669608,-0.7159999999999993,6.4513020515441895,0.6958034248752699,90,5.0,1.0,0.6,0.0,0.0,0.08854166666666663
chesca_reserve_contract_mesh,234,19,6,1,9.861550058574174,9.701550058574174,-0.16000000000000014,6.474672317504883,1.055334816288174,90,1.0,5.0,0.6,0.0,0.0,0.017708333333333326
chesca_reserve_contract_mesh,235,20,6,1,9.749500064498141,9.589500064498141,-0.16000000000000014,6.495446681976318,0.7365453837587816,90,1.0,5.0,0.6,0.0,0.0,0.0014583333333333208
chesca_reserve_contract_mesh,236,21,6,0,9.456123202911623,9.456123202911623,0.0,6.514059066772461,0.8237637533289617,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,237,22,6,2,9.10871343183194,8.788713431831942,-0.3199999999999985,6.514059066772461,0.5656050239238005,90,2.0,4.0,0.55,0.0,0.0,0.002962962962962945
chesca_reserve_contract_mesh,238,23,6,0,9.93298465225877,9.932984652258773,1.7763568394002505e-15,6.514059066772461,0.8650972676852567,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,239,24,6,0,10.73658286315146,10.73658286315146,0.0,6.600538730621338,1.0241440604331977,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,240,1,6,0,9.660000397181122,9.660000397181122,0.0,6.667623043060303,0.8324372062997516,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,241,2,6,0,8.431633441898642,8.431633441898642,0.0,6.702620506286621,0.23216900738523638,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,242,3,6,6,6.718749421907017,7.594749421907016,0.8759999999999994,6.788759231567383,-0.290740959156911,90,0.0,5.0,0.8,0.0,0.040000000000000036,0.0479166666666667
chesca_reserve_contract_mesh,243,4,6,6,5.041764054804387,5.917764054804389,0.8760000000000012,6.857070446014404,-0.31032182789413687,90,0.0,2.0,0.85,0.0,0.040000000000000036,0.07888888888888891
chesca_reserve_contract_mesh,244,5,6,3,5.2182723116891685,5.6702723116891685,0.45199999999999996,6.788759231567383,-0.18984674618832043,90,0.0,1.0,0.8,0.0,0.040000000000000036,0.14666666666666664
chesca_reserve_contract_mesh,245,6,6,2,5.080007369755538,5.372007369755538,0.2919999999999998,6.788759231567383,-0.11556979622976721,90,0.0,0.0,0.75,0.09599999999999997,0.136,0.20533333333333337
chesca_reserve_contract_mesh,246,7,6,3,4.194105544590643,4.618105544590644,0.4240000000000004,6.788759231567383,-0.14250470870227772,90,0.0,0.0,0.7,0.19333333333333336,0.2333333333333334,0.2616666666666667
chesca_reserve_contract_mesh,247,8,6,4,4.102348050966962,4.686348050966963,0.5840000000000005,6.788759231567383,-0.15533837424264796,90,0.0,0.0,0.6,0.34124999999999994,0.38125,0.3841666666666667
chesca_reserve_contract_mesh,248,9,6,1,4.403343134176989,4.563343134176989,0.16000000000000014,6.788759231567383,-0.13096530045660432,90,0.0,0.0,0.5,0.392,0.43200000000000005,0.4803333333333333
chesca_reserve_contract_mesh,249,10,6,2,2.4722427539951806,2.7642427539951804,0.2919999999999998,6.857070446014404,-0.5698278640290578,90,0.0,0.0,0.6,0.2925,0.3325,0.37895833333333334
chesca_reserve_contract_mesh,250,11,6,1,0.2933119519833387,0.45331195198333873,0.16000000000000003,6.857070446014404,-0.21440798074293405,90,0.0,0.0,0.65,0.24285714285714277,0.2828571428571428,0.3304761904761904
chesca_reserve_contract_mesh,251,12,6,0,-0.03889467279970771,-0.03889467279970771,0.0,6.857070446014404,0.028455788091357452,90,0.0,0.0,0.65,0.24285714285714277,0.24285714285714277,0.32380952380952377
chesca_reserve_contract_mesh,252,13,6,6,2.941882700006319,2.0658827000063194,-0.8759999999999994,6.857070446014404,0.1398731092589713,90,6.0,0.0,0.7,0.14500000000000002,0.10499999999999998,0.21777777777777776
chesca_reserve_contract_mesh,253,14,6,6,3.455414280437008,2.5794142804370077,-0.8760000000000003,6.857070446014404,0.3000920954671613,90,6.0,0.0,0.7,0.04833333333333334,0.008333333333333304,0.20166666666666666
chesca_reserve_contract_mesh,254,15,6,3,4.8256543894425254,5.277654389442525,0.45199999999999996,6.857070446014404,-0.10262503527195645,90,0.0,1.0,0.7,0.0,0.040000000000000036,0.2455555555555556
chesca_reserve_contract_mesh,255,16,6,3,9.15191663592444,8.69991663592444,-0.45199999999999996,6.857070446014404,1.3015556677184148,90,3.0,2.0,0.65,0.0,0.0,0.16619047619047614
chesca_reserve_contract_mesh,256,17,6,6,7.271978401342288,8.147978401342288,0.8759999999999994,6.871614456176758,-0.31065644892869765,90,0.0,1.0,0.7,0.0,0.040000000000000036,0.15277777777777782
chesca_reserve_contract_mesh,257,18,6,4,8.055566346725215,7.471566346725215,-0.5839999999999996,6.871614456176758,0.5700522995117832,90,4.0,2.0,0.6,0.0,0.0,0.09520833333333328
chesca_reserve_contract_mesh,258,19,6,2,12.433528698277343,12.141528698277344,-0.29199999999999804,6.9152750968933105,1.90790738391892,90,2.0,4.0,0.6,0.0,0.0,0.019166666666666648
chesca_reserve_contract_mesh,259,20,6,0,10.1550330722332,10.1550330722332,0.0,6.971412181854248,0.8511498977776022,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,260,21,6,0,9.783385007238943,9.783385007238943,0.0,6.971412181854248,0.8097664869092085,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,261,22,6,6,8.186650294372754,9.062650294372753,0.8759999999999994,6.971412181854248,-0.20009686065820742,90,0.0,6.0,0.55,0.0,0.040000000000000036,0.040000000000000036
chesca_reserve_contract_mesh,262,23,6,0,8.944721759152252,8.94472175915225,-1.7763568394002505e-15,6.971412181854248,0.6156221745159505,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,263,24,6,0,9.613194105120177,9.61319410512018,1.7763568394002505e-15,7.0141425132751465,0.6934161019357391,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,264,1,6,0,9.265481467544465,9.265481467544467,1.7763568394002505e-15,7.0793585777282715,0.49663708954139496,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,265,2,6,0,8.230260679807003,8.230260679807003,0.0,7.149481773376465,0.16377485984992712,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,266,3,6,6,6.16732629894079,7.043326298940792,0.8760000000000012,7.190951347351074,-0.13806329948838753,90,0.0,5.0,0.8,0.0,0.040000000000000036,0.0479166666666667
chesca_reserve_contract_mesh,267,4,6,6,5.6169563273616365,6.492956327361637,0.8760000000000003,7.190951347351074,-0.10078709701814771,90,0.0,2.0,0.85,0.0,0.040000000000000036,0.07888888888888891
chesca_reserve_contract_mesh,268,5,6,2,4.797659856262551,5.089659856262551,0.2919999999999998,7.190951347351074,-0.17595544642888705,90,0.0,0.0,0.8,0.04749999999999999,0.08750000000000002,0.16374999999999998
chesca_reserve_contract_mesh,269,6,6,0,5.014767280883384,5.014767280883384,0.0,7.190951347351074,-0.046709185697530464,90,0.0,0.0,0.75,0.14400000000000002,0.14400000000000002,0.216
chesca_reserve_contract_mesh,270,7,6,0,3.3618461581059194,3.3618461581059194,0.0,7.190951347351074,-0.05941532312903924,90,0.0,0.0,0.7,0.19333333333333336,0.19333333333333336,0.2738888888888889
chesca_reserve_contract_mesh,271,8,6,6,3.573031503370925,2.6970315033709245,-0.8760000000000003,7.190951347351074,0.12059773391690118,90,6.0,0.0,0.6,0.24375000000000002,0.20375,0.325625
chesca_reserve_contract_mesh,272,9,6,6,2.9031921373143583,2.0271921373143584,-0.8759999999999999,7.190951347351074,0.16852011715135262,90,6.0,0.0,0.5,0.44100000000000006,0.401,0.4336666666666667
chesca_reserve_contract_mesh,273,10,6,5,4.973590074712002,4.229590074712001,-0.7440000000000007,7.190951347351074,0.24590623325756694,90,5.0,1.0,0.6,0.0,0.0,0.27541666666666664
chesca_reserve_contract_mesh,274,11,6,6,3.13827062947619,2.2622706294761907,-0.8759999999999994,7.190951347351074,0.10279897223523224,90,6.0,0.0,0.65,0.09714285714285709,0.05714285714285705,0.23523809523809516
chesca_reserve_contract_mesh,275,12,6,6,3.6136844238056858,2.7376844238056854,-0.8760000000000003,7.190951347351074,0.1410343970325596,90,6.0,0.0,0.65,0.14571428571428569,0.10571428571428565,0.23523809523809516
chesca_reserve_contract_mesh,276,13,6,5,5.204690591036026,4.4886905910360255,-0.7160000000000002,7.190951347351074,0.38877105861558614,90,5.0,1.0,0.7,0.0,0.0,0.16
chesca_reserve_contract_mesh,277,14,6,5,4.338854652804915,3.6228546528049144,-0.7160000000000002,7.190951347351074,0.29510275732055086,90,5.0,1.0,0.7,0.0,0.0,0.1761111111111111
chesca_reserve_contract_mesh,278,15,6,5,4.7044331388915195,3.9884331388915193,-0.7160000000000002,7.190951347351074,0.2819447056140012,90,5.0,1.0,0.7,0.0,0.0,0.18416666666666667
chesca_reserve_contract_mesh,279,16,6,4,8.27506108068735,7.719061080687349,-0.556,7.190951347351074,0.42714487269690576,90,4.0,2.0,0.65,0.0,0.0,0.14333333333333326
chesca_reserve_contract_mesh,280,17,6,3,7.876849439268881,7.480849439268881,-0.3959999999999999,7.190951347351074,0.10887996594759151,90,3.0,3.0,0.7,0.0,0.0,0.04444444444444443
chesca_reserve_contract_mesh,281,18,6,1,10.361300405775033,10.229300405775033,-0.13199999999999967,7.224313735961914,1.020473197162559,90,1.0,5.0,0.6,0.0,0.0,0.017708333333333326
chesca_reserve_contract_mesh,282,19,6,0,12.944348095696093,12.944348095696093,0.0,7.254034996032715,1.8715575159210767,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,283,20,6,0,10.846243440662954,10.846243440662954,0.0,7.254034996032715,0.8170223919472878,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,284,21,6,0,11.219046879258572,11.21904687925857,-1.7763568394002505e-15,7.254034996032715,0.8904520392941688,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,285,22,6,1,10.585600613949326,10.425600613949326,-0.16000000000000014,7.3010759353637695,0.3888226570192804,90,1.0,5.0,0.55,0.0,0.0,0.0014814814814814725
chesca_reserve_contract_mesh,286,23,6,0,10.160056742085775,10.160056742085777,1.7763568394002505e-15,7.358127117156982,-0.04924288885302944,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,287,24,6,0,9.632813500981204,9.632813500981204,0.0,7.387517929077148,0.5938825961560557,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,288,1,6,0,8.138350652586453,8.138350652586452,-1.7763568394002505e-15,7.394842624664307,0.08436576216779268,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,289,2,6,0,7.967764033788444,7.967764033788445,8.881784197001252e-16,7.414646148681641,0.1550264598028729,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,290,3,6,0,7.1180943601239575,7.118094360123958,8.881784197001252e-16,7.459446430206299,-0.018175048100308802,90,0.0,6.0,0.8,0.0,0.0,0.0
chesca_reserve_contract_mesh,291,4,6,0,7.1240065138617465,7.124006513861747,8.881784197001252e-16,7.459446430206299,0.09642656837947483,90,0.0,6.0,0.85,0.0,0.0,0.0
chesca_reserve_contract_mesh,292,5,6,0,5.1287919347612,5.1287919347612,0.0,7.459446430206299,-0.02639743476291706,90,0.0,0.0,0.8,0.04749999999999999,0.04749999999999999,0.07916666666666665
chesca_reserve_contract_mesh,293,6,6,5,6.222867025787924,5.478867025787924,-0.7439999999999998,7.459446430206299,0.17073914243514635,90,5.0,1.0,0.75,0.0,0.0,0.07866666666666662
chesca_reserve_contract_mesh,294,7,6,6,5.04356588553043,4.167565885530431,-0.8759999999999994,7.414646148681641,0.1903031015019308,90,6.0,0.0,0.7,0.04833333333333334,0.008333333333333304,0.10499999999999998
chesca_reserve_contract_mesh,295,8,6,6,4.486502536544269,3.6105025365442702,-0.875999999999999,7.414646148681641,0.1610316347104045,90,6.0,0.0,0.6,0.14625,0.10624999999999996,0.21187499999999995
chesca_reserve_contract_mesh,296,9,6,6,3.224808944784349,2.3488089447843485,-0.8760000000000003,7.414646148681641,0.15933158943776937,90,6.0,0.0,0.5,0.245,0.20499999999999996,0.3193333333333333
chesca_reserve_contract_mesh,297,10,6,6,2.2641154498535085,1.3881154498535084,-0.8760000000000001,7.414646148681641,0.2400512345889888,90,6.0,0.0,0.6,0.04874999999999996,0.008749999999999925,0.21999999999999997
chesca_reserve_contract_mesh,298,11,6,5,3.328899100752093,2.584899100752093,-0.7440000000000002,7.414646148681641,0.2221499683303531,90,5.0,1.0,0.65,0.0,0.0,0.17714285714285713
chesca_reserve_contract_mesh,299,12,6,4,5.208179844832121,4.624179844832121,-0.5839999999999996,7.414646148681641,0.41710142525676897,90,4.0,2.0,0.65,0.0,0.0,0.17571428571428563
chesca_reserve_contract_mesh,300,13,6,4,5.436149873499344,4.852149873499344,-0.5840000000000005,7.414646148681641,0.11430454774495127,90,4.0,2.0,0.7,0.0,0.0,0.12638888888888888
chesca_reserve_contract_mesh,301,14,6,4,5.174389871088387,4.618389871088386,-0.5560000000000009,7.414646148681641,0.2945465245710299,90,4.0,2.0,0.7,0.0,0.0,0.12638888888888888
chesca_reserve_contract_mesh,302,15,6,3,7.599924463716366,7.175924463716367,-0.4239999999999995,7.394842624664307,0.32106748985678923,90,3.0,3.0,0.7,0.0,0.0,0.10888888888888888
chesca_reserve_contract_mesh,303,16,6,3,8.432629270658946,8.008629270658947,-0.4239999999999995,7.394842624664307,0.39604986234214723,90,3.0,3.0,0.65,0.0,0.0,0.09333333333333331
chesca_reserve_contract_mesh,304,17,6,2,11.47914825947744,11.215148259477441,-0.26399999999999935,7.394842624664307,1.4808623136775756,90,2.0,4.0,0.7,0.0,0.0,0.026944444444444438
chesca_reserve_contract_mesh,305,18,6,2,9.753165864180458,9.461165864180456,-0.2920000000000016,7.414646148681641,0.6644362641363252,90,2.0,4.0,0.6,0.0,0.0,0.02729166666666664
chesca_reserve_contract_mesh,306,19,6,1,12.594711943943542,12.462711943943543,-0.13199999999999967,7.459446430206299,1.65891423381513,90,1.0,5.0,0.6,0.0,0.0,0.0014583333333333208
chesca_reserve_contract_mesh,307,20,6,0,13.19402988445223,13.19402988445223,0.0,7.527777671813965,1.3923269417354698,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,308,21,6,0,9.98925127249602,9.98925127249602,0.0,7.527777671813965,0.6294268020535345,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,309,22,6,0,7.838414100236952,7.838414100236951,-8.881784197001252e-16,7.592113018035889,0.05945135393555623,90,0.0,5.0,0.55,0.0,0.0,0.008148148148148146
chesca_reserve_contract_mesh,310,23,6,0,9.126908306267671,9.126908306267673,1.7763568394002505e-15,7.592113018035889,0.6732969301354691,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,311,24,6,0,9.238547029738008,9.238547029738008,0.0,7.645015716552734,0.48667221044373477,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,312,1,6,0,8.987324594681013,8.987324594681013,0.0,7.645015716552734,0.40722664935654074,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,313,2,6,0,8.871140938225942,8.871140938225942,0.0,7.683316707611084,0.3694876707156447,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,314,3,6,6,6.287793116629942,7.163793116629942,0.8760000000000003,7.717221736907959,-0.09551582553207551,90,0.0,6.0,0.8,0.0,0.040000000000000036,0.040000000000000036
chesca_reserve_contract_mesh,315,4,6,0,5.625844741690337,5.625844741690338,8.881784197001252e-16,7.717221736907959,-0.01665885120327759,90,0.0,4.0,0.85,0.0,0.0,0.015555555555555545
chesca_reserve_contract_mesh,316,5,6,0,4.893150014788262,4.893150014788262,0.0,7.717221736907959,0.06706884607520214,90,0.0,0.0,0.8,0.04749999999999999,0.04749999999999999,0.09499999999999997
chesca_reserve_contract_mesh,317,6,6,6,5.344909582412924,4.468909582412923,-0.8760000000000003,7.717221736907959,0.09366048227448256,90,6.0,0.0,0.75,0.09599999999999997,0.05599999999999994,0.12799999999999995
chesca_reserve_contract_mesh,318,7,6,6,5.206749362853072,4.330749362853073,-0.8759999999999994,7.717221736907959,0.13174896884129728,90,6.0,0.0,0.7,0.09666666666666668,0.05666666666666664,0.15333333333333332
chesca_reserve_contract_mesh,319,8,6,6,4.938867973000852,4.062867973000852,-0.8759999999999994,7.717221736907959,0.1334037704153602,90,6.0,0.0,0.6,0.14625,0.10624999999999996,0.23624999999999996
chesca_reserve_contract_mesh,320,9,6,0,3.2526934421480873,3.2526934421480873,0.0,7.717221736907959,0.028302291452248413,90,0.0,0.0,0.5,0.09799999999999998,0.09799999999999998,0.3511666666666666
chesca_reserve_contract_mesh,321,10,6,5,4.340304106932328,3.5963041069323265,-0.7440000000000011,7.717221736907959,0.20042548922759462,90,5.0,1.0,0.6,0.0,0.0,0.24291666666666667
chesca_reserve_contract_mesh,322,11,6,4,3.6733008086492855,3.0893008086492855,-0.5840000000000001,7.717221736907959,0.13077354476966055,90,4.0,2.0,0.65,0.0,0.0,0.19999999999999996
chesca_reserve_contract_mesh,323,12,6,4,4.659796549683888,4.075796549683888,-0.5839999999999996,7.683316707611084,0.14922381138426846,90,4.0,2.0,0.65,0.0,0.0,0.19999999999999996
chesca_reserve_contract_mesh,324,13,6,4,5.434280886908147,4.8502808869081475,-0.5839999999999996,7.683316707611084,0.10752577276310368,90,4.0,2.0,0.7,0.0,0.0,0.16666666666666666
chesca_reserve_contract_mesh,325,14,6,4,4.990616250805356,4.406616250805357,-0.5839999999999996,7.683316707611084,0.12381505047182598,90,4.0,2.0,0.7,0.0,0.0,0.1425
chesca_reserve_contract_mesh,326,15,6,4,4.874900037110459,4.290900037110458,-0.5840000000000005,7.683316707611084,0.3222560935438562,90,4.0,2.0,0.7,0.0,0.0,0.1425
chesca_reserve_contract_mesh,327,16,6,4,6.691565771567319,6.107565771567319,-0.5840000000000005,7.683316707611084,0.6201963371861259,90,4.0,2.0,0.65,0.0,0.0,0.12714285714285709
chesca_reserve_contract_mesh,328,17,6,3,10.013529341846185,9.589529341846186,-0.4239999999999995,7.683316707611084,1.2275323126823414,90,3.0,3.0,0.7,0.0,0.0,0.03638888888888888
chesca_reserve_contract_mesh,329,18,6,2,15.327126704978584,15.035126704978582,-0.2920000000000016,7.683316707611084,2.7412387259591844,90,2.0,4.0,0.6,0.0,0.0,0.043541666666666645
chesca_reserve_contract_mesh,330,19,6,1,12.974138314343438,12.814138314343436,-0.16000000000000192,7.683316707611084,0.7058251599499925,90,1.0,5.0,0.6,0.0,0.0,0.0014583333333333208
chesca_reserve_contract_mesh,331,20,6,0,11.328305361388852,11.328305361388852,0.0,7.683316707611084,0.8900428084717161,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,332,21,6,0,11.102965551980173,11.102965551980173,0.0,7.717221736907959,0.9047651967800721,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,333,22,6,1,10.573605206793776,10.413605206793775,-0.16000000000000014,7.717221736907959,0.8072668629044552,90,1.0,5.0,0.55,0.0,0.0,0.0014814814814814725
chesca_reserve_contract_mesh,334,23,6,0,11.481694481386997,11.481694481386997,0.0,7.7690229415893555,1.207347566461894,90,0.0,6.0,0.6,0.0,0.0,0.0
chesca_reserve_contract_mesh,335,24,6,0,9.816003351160061,9.816003351160061,0.0,7.7690229415893555,0.5180157180613467,90,0.0,6.0,0.65,0.0,0.0,0.0
chesca_reserve_contract_mesh,336,1,6,0,10.332283436407732,10.332283436407732,0.0,7.809012413024902,0.7683155702014003,90,0.0,6.0,0.72,0.0,0.0,0.0
chesca_reserve_contract_mesh,337,2,6,0,10.448114136389975,10.448114136389975,0.0,7.8271684646606445,0.8017366208899334,90,0.0,6.0,0.78,0.0,0.0,0.0
chesca_reserve_contract_mesh,338,3,6,0,8.41379089786685,8.41379089786685,0.0,7.847276210784912,0.14284629732798904,90,0.0,6.0,0.8,0.0,0.0,0.0
chesca_reserve_contract_mesh,339,4,6,0,7.168140762706118,7.168140762706118,0.0,7.902600288391113,0.06279250522907318,90,0.0,6.0,0.85,0.0,0.0,0.0
chesca_reserve_contract_mesh,340,5,6,4,6.18881038282519,5.6048103828251925,-0.5839999999999979,7.902600288391113,0.10060506477054343,90,4.0,2.0,0.8,0.0,0.0,0.036666666666666625
chesca_reserve_contract_mesh,341,6,6,3,6.512950711081728,6.060950711081727,-0.45200000000000085,7.902600288391113,0.08971125359613762,90,3.0,3.0,0.75,0.0,0.0,0.01999999999999998
chesca_reserve_contract_mesh,342,7,6,5,6.023607831439777,5.279607831439776,-0.7440000000000007,7.902600288391113,0.20589421974751673,90,5.0,1.0,0.7,0.0,0.0,0.03111111111111109
